"id","toa","threshold","infectiousness","susceptibility","school","cohort","sch_type"
"112.112_112287",NA,NA,NA,NA,NA,NA,NA
"112.112_112288",NA,NA,NA,NA,NA,NA,NA
"112.112_112289",NA,NA,NA,NA,NA,NA,NA
"112.112_112292",5,0.333333333333333,0,0,NA,NA,NA
"112.112_112294",5,0,0,0,NA,NA,NA
"112.112_112295",NA,NA,NA,NA,NA,NA,NA
"112.112_112296",5,0,0,0,NA,NA,NA
"112.112_112298",NA,NA,NA,NA,NA,NA,NA
"112.112_112300",NA,NA,NA,NA,NA,NA,NA
"112.112_112302",NA,NA,NA,NA,NA,NA,NA
"112.112_112303",NA,NA,NA,NA,NA,NA,NA
"112.112_112305",NA,NA,NA,NA,NA,NA,NA
"112.112_112306",5,0,0,0,NA,NA,NA
"112.112_112308",NA,NA,NA,NA,NA,NA,NA
"112.112_112309",NA,NA,NA,NA,NA,NA,NA
"112.112_112310",5,0,0,0,NA,NA,NA
"112.112_112311",NA,NA,NA,NA,NA,NA,NA
"112.112_112312",NA,NA,NA,NA,NA,NA,NA
"112.112_112313",NA,NA,NA,NA,NA,NA,NA
"112.112_112314",NA,NA,NA,NA,NA,NA,NA
"112.112_112320",8,0.5,0,0.00384615384615385,NA,NA,NA
"112.112_112321",NA,NA,NA,NA,NA,NA,NA
"112.112_112323",NA,NA,NA,NA,NA,NA,NA
"112.112_112328",NA,NA,NA,NA,NA,NA,NA
"112.112_112330",7,0.25,0,0.00201612903225806,NA,NA,NA
"112.112_112332",4,0,0,0,NA,NA,NA
"112.112_112335",NA,NA,NA,NA,NA,NA,NA
"112.112_112336",NA,NA,NA,NA,NA,NA,NA
"112.112_112337",NA,NA,NA,NA,NA,NA,NA
"112.112_112338",NA,NA,NA,NA,NA,NA,NA
"112.112_112339",NA,NA,NA,NA,NA,NA,NA
"112.112_112342",3,0,0,0,NA,NA,NA
"112.112_112345",5,0,0,0,NA,NA,NA
"112.112_112346",4,0,0,0,NA,NA,NA
"112.112_112347",NA,NA,NA,NA,NA,NA,NA
"112.112_112348",5,0,0.00403225806451613,0,NA,NA,NA
"112.112_112350",NA,NA,NA,NA,NA,NA,NA
"112.112_112351",NA,NA,NA,NA,NA,NA,NA
"112.112_112352",NA,NA,NA,NA,NA,NA,NA
"112.112_112357",NA,NA,NA,NA,NA,NA,NA
"112.112_112358",3,0,0,0,NA,NA,NA
"112.112_112360",NA,NA,NA,NA,NA,NA,NA
"112.112_112363",NA,NA,NA,NA,NA,NA,NA
"112.112_112364",3,0.25,0,0,NA,NA,NA
"112.112_112365",5,0,0,0,NA,NA,NA
"112.112_112366",NA,NA,NA,NA,NA,NA,NA
"112.112_112367",NA,NA,NA,NA,NA,NA,NA
"112.112_112368",NA,NA,NA,NA,NA,NA,NA
"112.112_112370",4,0.333333333333333,0,0.00279329608938547,NA,NA,NA
"112.112_112371",NA,NA,NA,NA,NA,NA,NA
"112.112_112372",NA,NA,NA,NA,NA,NA,NA
"112.112_112373",NA,NA,NA,NA,NA,NA,NA
"112.112_112374",NA,NA,NA,NA,NA,NA,NA
"112.112_112376",NA,NA,NA,NA,NA,NA,NA
"112.112_112379",NA,NA,NA,NA,NA,NA,NA
"112.112_112380",NA,NA,NA,NA,NA,NA,NA
"112.112_112381",NA,NA,NA,NA,NA,NA,NA
"112.112_112382",NA,NA,NA,NA,NA,NA,NA
"112.112_112383",NA,NA,NA,NA,NA,NA,NA
"112.112_112386",5,0.142857142857143,0,0,NA,NA,NA
"112.112_112387",NA,NA,NA,NA,NA,NA,NA
"112.112_112388",NA,NA,NA,NA,NA,NA,NA
"112.112_112389",NA,NA,NA,NA,NA,NA,NA
"112.112_112390",NA,NA,NA,NA,NA,NA,NA
"112.112_112392",NA,NA,NA,NA,NA,NA,NA
"112.112_112394",NA,NA,NA,NA,NA,NA,NA
"112.112_112395",NA,NA,NA,NA,NA,NA,NA
"112.112_112397",5,0.285714285714286,0.00806451612903225,0,NA,NA,NA
"112.112_112400",NA,NA,NA,NA,NA,NA,NA
"112.112_112401",NA,NA,NA,NA,NA,NA,NA
"112.112_112402",NA,NA,NA,NA,NA,NA,NA
"112.112_112404",NA,NA,NA,NA,NA,NA,NA
"112.112_112405",NA,NA,NA,NA,NA,NA,NA
"112.112_112406",NA,NA,NA,NA,NA,NA,NA
"112.112_112407",NA,NA,NA,NA,NA,NA,NA
"112.112_112409",NA,NA,NA,NA,NA,NA,NA
"112.112_112412",NA,NA,NA,NA,NA,NA,NA
"112.112_112413",NA,NA,NA,NA,NA,NA,NA
"112.112_112417",NA,NA,NA,NA,NA,NA,NA
"112.112_112418",NA,NA,NA,NA,NA,NA,NA
"112.112_112419",NA,NA,NA,NA,NA,NA,NA
"112.112_112420",NA,NA,NA,NA,NA,NA,NA
"112.112_112421",8,0,0,0,NA,NA,NA
"112.112_112424",NA,NA,NA,NA,NA,NA,NA
"112.112_112426",NA,NA,NA,NA,NA,NA,NA
"112.112_112427",NA,NA,NA,NA,NA,NA,NA
"112.112_112428",NA,NA,NA,NA,NA,NA,NA
"112.112_112429",NA,NA,NA,NA,NA,NA,NA
"112.112_112430",NA,NA,NA,NA,NA,NA,NA
"112.112_112431",NA,NA,NA,NA,NA,NA,NA
"112.112_112434",NA,NA,NA,NA,NA,NA,NA
"112.112_112440",NA,NA,NA,NA,NA,NA,NA
"112.112_112441",NA,NA,NA,NA,NA,NA,NA
"112.112_112442",NA,NA,NA,NA,NA,NA,NA
"112.112_112443",NA,NA,NA,NA,NA,NA,NA
"112.112_112444",NA,NA,NA,NA,NA,NA,NA
"112.112_112445",4,0,0,0,NA,NA,NA
"112.112_112447",7,0.5,0,0.00268817204301075,NA,NA,NA
"112.112_112449",NA,NA,NA,NA,NA,NA,NA
"112.112_112450",NA,NA,NA,NA,NA,NA,NA
"112.112_112451",NA,NA,NA,NA,NA,NA,NA
"112.112_112452",7,0,0,0,NA,NA,NA
"112.112_112453",8,0,0,0,NA,NA,NA
"112.112_112454",NA,NA,NA,NA,NA,NA,NA
"112.112_112455",NA,NA,NA,NA,NA,NA,NA
"112.112_112457",NA,NA,NA,NA,NA,NA,NA
"112.112_112458",NA,NA,NA,NA,NA,NA,NA
"112.112_112460",NA,NA,NA,NA,NA,NA,NA
"112.112_112461",NA,NA,NA,NA,NA,NA,NA
"112.112_112462",NA,NA,NA,NA,NA,NA,NA
"112.112_112467",NA,NA,NA,NA,NA,NA,NA
"112.112_112468",NA,NA,NA,NA,NA,NA,NA
"112.112_112471",5,0,0,0,NA,NA,NA
"112.112_112472",NA,NA,NA,NA,NA,NA,NA
"112.112_112474",NA,NA,NA,NA,NA,NA,NA
"112.112_112475",NA,NA,NA,NA,NA,NA,NA
"112.112_112476",NA,NA,NA,NA,NA,NA,NA
"112.112_112477",8,0,0,0,NA,NA,NA
"112.112_112479",NA,NA,NA,NA,NA,NA,NA
"112.112_112480",5,0,0,0,NA,NA,NA
"112.112_112481",5,0,0,0,NA,NA,NA
"112.112_112485",NA,NA,NA,NA,NA,NA,NA
"112.112_112487",5,0.333333333333333,0.00403225806451613,0,NA,NA,NA
"112.112_112488",5,0.5,0,0,NA,NA,NA
"112.112_112489",NA,NA,NA,NA,NA,NA,NA
"112.112_112492",NA,NA,NA,NA,NA,NA,NA
"112.112_112493",NA,NA,NA,NA,NA,NA,NA
"112.112_112495",NA,NA,NA,NA,NA,NA,NA
"112.112_112496",NA,NA,NA,NA,NA,NA,NA
"112.112_112497",3,0.142857142857143,0,0,NA,NA,NA
"112.112_112498",7,0.5,0,0.00201612903225806,NA,NA,NA
"112.112_112499",NA,NA,NA,NA,NA,NA,NA
"112.112_112502",NA,NA,NA,NA,NA,NA,NA
"112.112_112503",NA,NA,NA,NA,NA,NA,NA
"112.112_112505",NA,NA,NA,NA,NA,NA,NA
"112.112_112507",NA,NA,NA,NA,NA,NA,NA
"112.112_112508",NA,NA,NA,NA,NA,NA,NA
"112.112_112509",NA,NA,NA,NA,NA,NA,NA
"112.112_112510",NA,NA,NA,NA,NA,NA,NA
"112.112_112511",NA,NA,NA,NA,NA,NA,NA
"112.112_112512",NA,NA,NA,NA,NA,NA,NA
"112.112_112514",NA,NA,NA,NA,NA,NA,NA
"112.112_112515",NA,NA,NA,NA,NA,NA,NA
"112.112_112518",NA,NA,NA,NA,NA,NA,NA
"112.112_112519",NA,NA,NA,NA,NA,NA,NA
"112.112_112520",NA,NA,NA,NA,NA,NA,NA
"112.112_112521",NA,NA,NA,NA,NA,NA,NA
"112.112_112522",3,0,0,0,NA,NA,NA
"112.112_112524",NA,NA,NA,NA,NA,NA,NA
"112.112_112525",5,0.333333333333333,0.00806451612903225,0,NA,NA,NA
"112.112_112526",NA,NA,NA,NA,NA,NA,NA
"112.112_112527",NA,NA,NA,NA,NA,NA,NA
"112.112_112531",NA,NA,NA,NA,NA,NA,NA
"112.112_112534",NA,NA,NA,NA,NA,NA,NA
"112.112_112535",NA,NA,NA,NA,NA,NA,NA
"112.112_112536",NA,NA,NA,NA,NA,NA,NA
"112.112_112545",NA,NA,NA,NA,NA,NA,NA
"112.112_112546",NA,NA,NA,NA,NA,NA,NA
"112.112_112548",NA,NA,NA,NA,NA,NA,NA
"112.112_112549",NA,NA,NA,NA,NA,NA,NA
"112.112_112550",NA,NA,NA,NA,NA,NA,NA
"112.112_112551",7,0,0,0,NA,NA,NA
"112.112_112553",7,1,0,0,NA,NA,NA
"112.112_112555",NA,NA,NA,NA,NA,NA,NA
"112.112_112556",NA,NA,NA,NA,NA,NA,NA
"112.112_112557",NA,NA,NA,NA,NA,NA,NA
"112.112_112558",NA,NA,NA,NA,NA,NA,NA
"112.112_112560",5,0,0,0,NA,NA,NA
"112.112_112564",8,1,0,0,NA,NA,NA
"112.112_112566",NA,NA,NA,NA,NA,NA,NA
"112.112_112568",NA,NA,NA,NA,NA,NA,NA
"112.112_112572",NA,NA,NA,NA,NA,NA,NA
"112.112_112579",NA,NA,NA,NA,NA,NA,NA
"112.112_112581",7,0.333333333333333,0,0,NA,NA,NA
"112.112_112583",3,0,0,0,NA,NA,NA
"112.112_112585",NA,NA,NA,NA,NA,NA,NA
"112.112_112586",NA,NA,NA,NA,NA,NA,NA
"112.112_112587",NA,NA,NA,NA,NA,NA,NA
"112.112_113573",NA,NA,NA,NA,NA,NA,NA
"113.113_112126",NA,NA,NA,NA,NA,NA,NA
"113.113_112515",NA,NA,NA,NA,NA,NA,NA
"113.113_113003",NA,NA,NA,NA,NA,NA,NA
"113.113_113004",7,0.25,0,0,NA,NA,NA
"113.113_113007",NA,NA,NA,NA,NA,NA,NA
"113.113_113009",NA,NA,NA,NA,NA,NA,NA
"113.113_113011",NA,NA,NA,NA,NA,NA,NA
"113.113_113012",NA,NA,NA,NA,NA,NA,NA
"113.113_113013",NA,NA,NA,NA,NA,NA,NA
"113.113_113014",5,0.25,0,0,NA,NA,NA
"113.113_113016",NA,NA,NA,NA,NA,NA,NA
"113.113_113017",8,0,0,0,NA,NA,NA
"113.113_113018",NA,NA,NA,NA,NA,NA,NA
"113.113_113019",NA,NA,NA,NA,NA,NA,NA
"113.113_113020",NA,NA,NA,NA,NA,NA,NA
"113.113_113022",NA,NA,NA,NA,NA,NA,NA
"113.113_113024",NA,NA,NA,NA,NA,NA,NA
"113.113_113025",5,0.2,0.00806451612903225,0,NA,NA,NA
"113.113_113026",4,0,0,0,NA,NA,NA
"113.113_113029",NA,NA,NA,NA,NA,NA,NA
"113.113_113032",5,0.8,0,0,NA,NA,NA
"113.113_113033",NA,NA,NA,NA,NA,NA,NA
"113.113_113034",6,0.25,0,0.000950570342205323,NA,NA,NA
"113.113_113035",4,0,0,0,NA,NA,NA
"113.113_113039",NA,NA,NA,NA,NA,NA,NA
"113.113_113040",NA,NA,NA,NA,NA,NA,NA
"113.113_113042",NA,NA,NA,NA,NA,NA,NA
"113.113_113043",NA,NA,NA,NA,NA,NA,NA
"113.113_113044",NA,NA,NA,NA,NA,NA,NA
"113.113_113045",NA,NA,NA,NA,NA,NA,NA
"113.113_113046",NA,NA,NA,NA,NA,NA,NA
"113.113_113047",NA,NA,NA,NA,NA,NA,NA
"113.113_113052",NA,NA,NA,NA,NA,NA,NA
"113.113_113056",NA,NA,NA,NA,NA,NA,NA
"113.113_113057",NA,NA,NA,NA,NA,NA,NA
"113.113_113058",NA,NA,NA,NA,NA,NA,NA
"113.113_113059",NA,NA,NA,NA,NA,NA,NA
"113.113_113061",NA,NA,NA,NA,NA,NA,NA
"113.113_113062",NA,NA,NA,NA,NA,NA,NA
"113.113_113064",NA,NA,NA,NA,NA,NA,NA
"113.113_113066",NA,NA,NA,NA,NA,NA,NA
"113.113_113067",NA,NA,NA,NA,NA,NA,NA
"113.113_113068",NA,NA,NA,NA,NA,NA,NA
"113.113_113070",NA,NA,NA,NA,NA,NA,NA
"113.113_113071",NA,NA,NA,NA,NA,NA,NA
"113.113_113073",NA,NA,NA,NA,NA,NA,NA
"113.113_113075",NA,NA,NA,NA,NA,NA,NA
"113.113_113076",NA,NA,NA,NA,NA,NA,NA
"113.113_113078",NA,NA,NA,NA,NA,NA,NA
"113.113_113080",NA,NA,NA,NA,NA,NA,NA
"113.113_113081",NA,NA,NA,NA,NA,NA,NA
"113.113_113082",5,0,0.00403225806451613,0,NA,NA,NA
"113.113_113083",NA,NA,NA,NA,NA,NA,NA
"113.113_113084",NA,NA,NA,NA,NA,NA,NA
"113.113_113085",NA,NA,NA,NA,NA,NA,NA
"113.113_113087",NA,NA,NA,NA,NA,NA,NA
"113.113_113089",NA,NA,NA,NA,NA,NA,NA
"113.113_113091",NA,NA,NA,NA,NA,NA,NA
"113.113_113092",NA,NA,NA,NA,NA,NA,NA
"113.113_113093",5,0.333333333333333,0,0,NA,NA,NA
"113.113_113097",NA,NA,NA,NA,NA,NA,NA
"113.113_113098",NA,NA,NA,NA,NA,NA,NA
"113.113_113099",NA,NA,NA,NA,NA,NA,NA
"113.113_113100",NA,NA,NA,NA,NA,NA,NA
"113.113_113101",NA,NA,NA,NA,NA,NA,NA
"113.113_113102",NA,NA,NA,NA,NA,NA,NA
"113.113_113103",NA,NA,NA,NA,NA,NA,NA
"113.113_113106",4,0,0.00380228136882129,0,NA,NA,NA
"113.113_113109",NA,NA,NA,NA,NA,NA,NA
"113.113_113110",6,0,0,0,NA,NA,NA
"113.113_113111",NA,NA,NA,NA,NA,NA,NA
"113.113_113113",NA,NA,NA,NA,NA,NA,NA
"113.113_113114",NA,NA,NA,NA,NA,NA,NA
"113.113_113116",NA,NA,NA,NA,NA,NA,NA
"113.113_113117",NA,NA,NA,NA,NA,NA,NA
"113.113_113119",NA,NA,NA,NA,NA,NA,NA
"113.113_113123",6,1,0,0.00380228136882129,NA,NA,NA
"113.113_113124",6,0.666666666666667,0,0.00126742712294043,NA,NA,NA
"113.113_113125",NA,NA,NA,NA,NA,NA,NA
"113.113_113127",NA,NA,NA,NA,NA,NA,NA
"113.113_113129",NA,NA,NA,NA,NA,NA,NA
"113.113_113130",NA,NA,NA,NA,NA,NA,NA
"113.113_113131",5,0.5,0,0,NA,NA,NA
"113.113_113132",NA,NA,NA,NA,NA,NA,NA
"113.113_113133",NA,NA,NA,NA,NA,NA,NA
"113.113_113137",NA,NA,NA,NA,NA,NA,NA
"113.113_113140",3,0,0,0,NA,NA,NA
"113.113_113143",3,0,0,0,NA,NA,NA
"113.113_113145",NA,NA,NA,NA,NA,NA,NA
"113.113_113146",NA,NA,NA,NA,NA,NA,NA
"113.113_113147",NA,NA,NA,NA,NA,NA,NA
"113.113_113148",NA,NA,NA,NA,NA,NA,NA
"113.113_113149",NA,NA,NA,NA,NA,NA,NA
"113.113_113150",6,0,0.0153846153846154,0,NA,NA,NA
"113.113_113151",NA,NA,NA,NA,NA,NA,NA
"113.113_113152",NA,NA,NA,NA,NA,NA,NA
"113.113_113154",NA,NA,NA,NA,NA,NA,NA
"113.113_113156",NA,NA,NA,NA,NA,NA,NA
"113.113_113157",7,0,0,0,NA,NA,NA
"113.113_113158",NA,NA,NA,NA,NA,NA,NA
"113.113_113161",NA,NA,NA,NA,NA,NA,NA
"113.113_113162",NA,NA,NA,NA,NA,NA,NA
"113.113_113166",NA,NA,NA,NA,NA,NA,NA
"113.113_113167",NA,NA,NA,NA,NA,NA,NA
"113.113_113170",NA,NA,NA,NA,NA,NA,NA
"113.113_113171",NA,NA,NA,NA,NA,NA,NA
"113.113_113172",NA,NA,NA,NA,NA,NA,NA
"113.113_113175",NA,NA,NA,NA,NA,NA,NA
"113.113_113177",4,0,0,0,NA,NA,NA
"113.113_113178",NA,NA,NA,NA,NA,NA,NA
"113.113_113184",NA,NA,NA,NA,NA,NA,NA
"113.113_113185",5,0,0.00806451612903225,0,NA,NA,NA
"113.113_113187",NA,NA,NA,NA,NA,NA,NA
"113.113_113188",NA,NA,NA,NA,NA,NA,NA
"113.113_113193",NA,NA,NA,NA,NA,NA,NA
"113.113_113194",NA,NA,NA,NA,NA,NA,NA
"113.113_113196",NA,NA,NA,NA,NA,NA,NA
"113.113_113197",NA,NA,NA,NA,NA,NA,NA
"113.113_113199",NA,NA,NA,NA,NA,NA,NA
"113.113_113201",7,0,0,0,NA,NA,NA
"113.113_113202",NA,NA,NA,NA,NA,NA,NA
"113.113_113203",NA,NA,NA,NA,NA,NA,NA
"113.113_113205",6,0,0,0,NA,NA,NA
"113.113_113210",NA,NA,NA,NA,NA,NA,NA
"113.113_113211",6,0,0,0,NA,NA,NA
"113.113_113212",NA,NA,NA,NA,NA,NA,NA
"113.113_113213",NA,NA,NA,NA,NA,NA,NA
"113.113_113214",NA,NA,NA,NA,NA,NA,NA
"113.113_113215",NA,NA,NA,NA,NA,NA,NA
"113.113_113217",NA,NA,NA,NA,NA,NA,NA
"113.113_113218",NA,NA,NA,NA,NA,NA,NA
"113.113_113219",NA,NA,NA,NA,NA,NA,NA
"113.113_113221",8,0.5,0,0,NA,NA,NA
"113.113_113222",NA,NA,NA,NA,NA,NA,NA
"113.113_113223",NA,NA,NA,NA,NA,NA,NA
"113.113_113225",NA,NA,NA,NA,NA,NA,NA
"113.113_113226",NA,NA,NA,NA,NA,NA,NA
"113.113_113227",NA,NA,NA,NA,NA,NA,NA
"113.113_113230",5,0.285714285714286,0.00806451612903225,0,NA,NA,NA
"113.113_113233",NA,NA,NA,NA,NA,NA,NA
"113.113_113234",NA,NA,NA,NA,NA,NA,NA
"113.113_113235",NA,NA,NA,NA,NA,NA,NA
"113.113_113236",NA,NA,NA,NA,NA,NA,NA
"113.113_113238",NA,NA,NA,NA,NA,NA,NA
"113.113_113242",NA,NA,NA,NA,NA,NA,NA
"113.113_113244",NA,NA,NA,NA,NA,NA,NA
"113.113_113247",NA,NA,NA,NA,NA,NA,NA
"113.113_113249",NA,NA,NA,NA,NA,NA,NA
"113.113_113250",NA,NA,NA,NA,NA,NA,NA
"113.113_113251",NA,NA,NA,NA,NA,NA,NA
"113.113_113252",NA,NA,NA,NA,NA,NA,NA
"113.113_113256",NA,NA,NA,NA,NA,NA,NA
"113.113_113257",NA,NA,NA,NA,NA,NA,NA
"113.113_113258",NA,NA,NA,NA,NA,NA,NA
"113.113_113259",NA,NA,NA,NA,NA,NA,NA
"113.113_113260",NA,NA,NA,NA,NA,NA,NA
"113.113_113263",NA,NA,NA,NA,NA,NA,NA
"113.113_113269",NA,NA,NA,NA,NA,NA,NA
"113.113_113271",NA,NA,NA,NA,NA,NA,NA
"113.113_113272",NA,NA,NA,NA,NA,NA,NA
"113.113_113274",NA,NA,NA,NA,NA,NA,NA
"113.113_113281",5,0.166666666666667,0.00806451612903225,0.0018018018018018,NA,NA,NA
"113.113_113283",NA,NA,NA,NA,NA,NA,NA
"113.113_113284",NA,NA,NA,NA,NA,NA,NA
"113.113_113286",NA,NA,NA,NA,NA,NA,NA
"113.113_113287",NA,NA,NA,NA,NA,NA,NA
"113.113_113289",NA,NA,NA,NA,NA,NA,NA
"113.113_113292",NA,NA,NA,NA,NA,NA,NA
"113.113_113293",NA,NA,NA,NA,NA,NA,NA
"113.113_113295",NA,NA,NA,NA,NA,NA,NA
"113.113_113296",NA,NA,NA,NA,NA,NA,NA
"113.113_113298",NA,NA,NA,NA,NA,NA,NA
"113.113_113301",7,1,0,0.00806451612903225,NA,NA,NA
"113.113_113307",NA,NA,NA,NA,NA,NA,NA
"113.113_113308",NA,NA,NA,NA,NA,NA,NA
"113.113_113311",NA,NA,NA,NA,NA,NA,NA
"113.113_113313",NA,NA,NA,NA,NA,NA,NA
"113.113_113314",NA,NA,NA,NA,NA,NA,NA
"113.113_113317",NA,NA,NA,NA,NA,NA,NA
"113.113_113318",NA,NA,NA,NA,NA,NA,NA
"113.113_113319",6,0,0,0,NA,NA,NA
"113.113_113321",NA,NA,NA,NA,NA,NA,NA
"113.113_113323",NA,NA,NA,NA,NA,NA,NA
"113.113_113324",NA,NA,NA,NA,NA,NA,NA
"113.113_113326",6,0.333333333333333,0,0.00126742712294043,NA,NA,NA
"113.113_113327",NA,NA,NA,NA,NA,NA,NA
"113.113_113328",NA,NA,NA,NA,NA,NA,NA
"113.113_113330",NA,NA,NA,NA,NA,NA,NA
"113.113_113331",NA,NA,NA,NA,NA,NA,NA
"113.113_113336",NA,NA,NA,NA,NA,NA,NA
"113.113_113338",NA,NA,NA,NA,NA,NA,NA
"113.113_113340",NA,NA,NA,NA,NA,NA,NA
"113.113_113343",5,0.75,0.00806451612903225,0,NA,NA,NA
"113.113_113347",NA,NA,NA,NA,NA,NA,NA
"113.113_113348",NA,NA,NA,NA,NA,NA,NA
"113.113_113354",NA,NA,NA,NA,NA,NA,NA
"113.113_113355",NA,NA,NA,NA,NA,NA,NA
"113.113_113356",NA,NA,NA,NA,NA,NA,NA
"113.113_113357",NA,NA,NA,NA,NA,NA,NA
"113.113_113361",NA,NA,NA,NA,NA,NA,NA
"113.113_113364",NA,NA,NA,NA,NA,NA,NA
"113.113_113365",NA,NA,NA,NA,NA,NA,NA
"113.113_113367",NA,NA,NA,NA,NA,NA,NA
"113.113_113368",NA,NA,NA,NA,NA,NA,NA
"113.113_113369",NA,NA,NA,NA,NA,NA,NA
"113.113_113370",NA,NA,NA,NA,NA,NA,NA
"113.113_113371",NA,NA,NA,NA,NA,NA,NA
"113.113_113373",NA,NA,NA,NA,NA,NA,NA
"113.113_113375",NA,NA,NA,NA,NA,NA,NA
"113.113_113376",NA,NA,NA,NA,NA,NA,NA
"113.113_113377",7,0,0,0,NA,NA,NA
"113.113_113379",NA,NA,NA,NA,NA,NA,NA
"113.113_113386",NA,NA,NA,NA,NA,NA,NA
"113.113_113387",NA,NA,NA,NA,NA,NA,NA
"113.113_113388",NA,NA,NA,NA,NA,NA,NA
"113.113_113390",NA,NA,NA,NA,NA,NA,NA
"113.113_113394",NA,NA,NA,NA,NA,NA,NA
"113.113_113395",NA,NA,NA,NA,NA,NA,NA
"113.113_113396",NA,NA,NA,NA,NA,NA,NA
"113.113_113401",NA,NA,NA,NA,NA,NA,NA
"113.113_113402",7,0.5,0,0,NA,NA,NA
"113.113_113403",NA,NA,NA,NA,NA,NA,NA
"113.113_113406",NA,NA,NA,NA,NA,NA,NA
"113.113_113410",NA,NA,NA,NA,NA,NA,NA
"113.113_113411",NA,NA,NA,NA,NA,NA,NA
"113.113_113412",NA,NA,NA,NA,NA,NA,NA
"113.113_113414",5,0.666666666666667,0,0,NA,NA,NA
"113.113_113415",NA,NA,NA,NA,NA,NA,NA
"113.113_113417",NA,NA,NA,NA,NA,NA,NA
"113.113_113418",5,0,0,0,NA,NA,NA
"113.113_113421",NA,NA,NA,NA,NA,NA,NA
"113.113_113424",6,0,0,0,NA,NA,NA
"113.113_113425",3,0,0,0,NA,NA,NA
"113.113_113427",NA,NA,NA,NA,NA,NA,NA
"113.113_113428",NA,NA,NA,NA,NA,NA,NA
"113.113_113431",NA,NA,NA,NA,NA,NA,NA
"113.113_113432",NA,NA,NA,NA,NA,NA,NA
"113.113_113433",6,0.25,0,0.000950570342205323,NA,NA,NA
"113.113_113434",NA,NA,NA,NA,NA,NA,NA
"113.113_113435",6,0.25,0,0,NA,NA,NA
"113.113_113436",NA,NA,NA,NA,NA,NA,NA
"113.113_113437",NA,NA,NA,NA,NA,NA,NA
"113.113_113440",NA,NA,NA,NA,NA,NA,NA
"113.113_113443",NA,NA,NA,NA,NA,NA,NA
"113.113_113444",NA,NA,NA,NA,NA,NA,NA
"113.113_113445",NA,NA,NA,NA,NA,NA,NA
"113.113_113447",NA,NA,NA,NA,NA,NA,NA
"113.113_113448",NA,NA,NA,NA,NA,NA,NA
"113.113_113449",NA,NA,NA,NA,NA,NA,NA
"113.113_113450",NA,NA,NA,NA,NA,NA,NA
"113.113_113455",7,0,0,0,NA,NA,NA
"113.113_113456",NA,NA,NA,NA,NA,NA,NA
"113.113_113457",NA,NA,NA,NA,NA,NA,NA
"113.113_113459",NA,NA,NA,NA,NA,NA,NA
"113.113_113460",NA,NA,NA,NA,NA,NA,NA
"113.113_113461",4,0,0.00253485424588086,0,NA,NA,NA
"113.113_113463",NA,NA,NA,NA,NA,NA,NA
"113.113_113465",NA,NA,NA,NA,NA,NA,NA
"113.113_113467",NA,NA,NA,NA,NA,NA,NA
"113.113_113468",5,0.5,0,0.003003003003003,NA,NA,NA
"113.113_113469",5,0.166666666666667,0,0,NA,NA,NA
"113.113_113471",NA,NA,NA,NA,NA,NA,NA
"113.113_113472",NA,NA,NA,NA,NA,NA,NA
"113.113_113474",NA,NA,NA,NA,NA,NA,NA
"113.113_113475",NA,NA,NA,NA,NA,NA,NA
"113.113_113476",NA,NA,NA,NA,NA,NA,NA
"113.113_113478",NA,NA,NA,NA,NA,NA,NA
"113.113_113479",6,0.25,0,0,NA,NA,NA
"113.113_113481",NA,NA,NA,NA,NA,NA,NA
"113.113_113485",NA,NA,NA,NA,NA,NA,NA
"113.113_113490",NA,NA,NA,NA,NA,NA,NA
"113.113_113491",NA,NA,NA,NA,NA,NA,NA
"113.113_113492",NA,NA,NA,NA,NA,NA,NA
"113.113_113493",5,0,0,0,NA,NA,NA
"113.113_113499",NA,NA,NA,NA,NA,NA,NA
"113.113_113500",NA,NA,NA,NA,NA,NA,NA
"113.113_113501",NA,NA,NA,NA,NA,NA,NA
"113.113_113502",NA,NA,NA,NA,NA,NA,NA
"113.113_113504",NA,NA,NA,NA,NA,NA,NA
"113.113_113506",NA,NA,NA,NA,NA,NA,NA
"113.113_113507",6,0.5,0,0,NA,NA,NA
"113.113_113509",NA,NA,NA,NA,NA,NA,NA
"113.113_113512",6,0.25,0,0.000950570342205323,NA,NA,NA
"113.113_113516",5,0.166666666666667,0,0.0015015015015015,NA,NA,NA
"113.113_113517",NA,NA,NA,NA,NA,NA,NA
"113.113_113518",NA,NA,NA,NA,NA,NA,NA
"113.113_113519",NA,NA,NA,NA,NA,NA,NA
"113.113_113520",NA,NA,NA,NA,NA,NA,NA
"113.113_113524",NA,NA,NA,NA,NA,NA,NA
"113.113_113527",NA,NA,NA,NA,NA,NA,NA
"113.113_113528",NA,NA,NA,NA,NA,NA,NA
"113.113_113530",NA,NA,NA,NA,NA,NA,NA
"113.113_113531",5,0,0.00806451612903225,0,NA,NA,NA
"113.113_113533",NA,NA,NA,NA,NA,NA,NA
"113.113_113534",NA,NA,NA,NA,NA,NA,NA
"113.113_113537",NA,NA,NA,NA,NA,NA,NA
"113.113_113538",NA,NA,NA,NA,NA,NA,NA
"113.113_113539",NA,NA,NA,NA,NA,NA,NA
"113.113_113540",NA,NA,NA,NA,NA,NA,NA
"113.113_113543",NA,NA,NA,NA,NA,NA,NA
"113.113_113544",NA,NA,NA,NA,NA,NA,NA
"113.113_113550",NA,NA,NA,NA,NA,NA,NA
"113.113_113552",NA,NA,NA,NA,NA,NA,NA
